user_id,assessment_no,actual_category,predicted_category,abs_difference
392428,9,4,5,1
392428,10,5,5,0
392428,11,-1,-1,0
503491,2,3,4,1
503491,3,5,5,0
503491,4,3,4,1
503491,5,5,5,0
503491,6,3,3,0
503491,7,2,5,3
503491,8,2,4,2
503491,9,3,5,2
503491,10,3,4,1
503491,11,4,5,1
2521745,2,1,2,1
2521745,3,5,5,0
2521745,4,0,2,2
2521745,5,4,4,0
2521745,6,2,0,2
2521745,7,5,2,3
2521745,8,1,4,3
2521745,9,4,4,0
2521745,10,3,0,3
2521745,11,0,4,4
392614,2,2,4,2
392614,3,5,5,0
392614,4,-1,3,4
503509,2,2,4,2
503509,3,5,5,0
503509,4,4,5,1
503509,5,5,5,0
503509,6,4,5,1
503509,7,5,5,0
503509,8,4,5,1
503509,9,4,5,1
503509,10,3,5,2
503509,11,5,5,0
2522093,2,4,4,0
2522093,3,5,5,0
2522093,4,5,5,0
2522093,5,0,5,5
2522093,6,5,5,0
2522093,7,5,5,0
2522093,8,5,5,0
2522093,9,4,5,1
2522093,10,5,5,0
2522093,11,-1,-1,0
397118,2,3,4,1
397118,3,5,5,0
397118,4,3,4,1
397118,5,4,5,1
397118,6,4,5,1
397118,7,2,5,3
397118,8,4,5,1
397118,9,5,5,0
397118,10,4,5,1
397118,11,-1,5,6
503878,2,2,2,0
503878,3,5,5,0
503878,4,3,2,1
503878,5,5,5,0
503878,6,5,3,2
503878,7,3,3,0
503878,8,5,5,0
503878,9,-1,5,6
2524127,2,2,4,2
2524127,3,4,5,1
2524127,4,4,3,1
2524127,5,2,5,3
2524127,6,2,5,3
2524127,7,5,5,0
2524127,8,2,3,1
2524127,9,5,5,0
2524127,10,3,3,0
2524127,11,2,5,3
398084,2,3,4,1
398084,3,2,5,3
398084,4,5,5,0
398084,5,4,2,2
398084,6,4,5,1
398084,7,4,4,0
398084,8,3,5,2
398084,9,2,5,3
398084,10,5,5,0
398084,11,4,-1,5
504014,2,5,2,3
504014,3,-1,-1,0
400049,2,3,2,1
400049,3,5,5,0
400049,4,5,2,3
400049,5,2,5,3
400049,6,4,5,1
400049,7,3,5,2
400049,8,5,5,0
400049,9,3,5,2
400049,10,2,5,3
400049,11,-1,-1,0
504021,2,1,2,1
504021,3,5,5,0
504021,4,1,2,1
504021,5,4,4,0
504021,6,-1,2,3
2528966,2,2,2,0
2528966,3,5,5,0
2528966,4,2,2,0
2528966,5,2,5,3
2528966,6,2,2,0
2528966,7,3,5,2
2528966,8,-1,3,4
400469,2,2,4,2
400469,3,5,5,0
400469,4,3,5,2
400469,5,4,5,1
400469,6,4,5,1
400469,7,4,5,1
400469,8,4,5,1
400469,9,4,5,1
400469,10,1,5,4
400469,11,2,5,3
504028,2,3,4,1
504028,3,5,5,0
504028,4,4,4,0
504028,5,4,5,1
504028,6,4,5,1
504028,7,4,5,1
504028,8,4,5,1
504028,9,4,5,1
504028,10,3,5,2
504028,11,4,5,1
2531031,2,2,4,2
2531031,3,5,5,0
2531031,4,0,3,3
2531031,5,2,4,2
2531031,6,4,2,2
2531031,7,0,2,2
2531031,8,2,5,3
2531031,9,5,5,0
2531031,10,4,0,4
2531031,11,5,5,0
400474,2,4,4,0
400474,3,5,5,0
400474,4,4,5,1
400474,5,5,5,0
400474,6,5,5,0
400474,7,5,5,0
400474,8,5,5,0
400474,9,5,5,0
400474,10,4,5,1
400474,11,4,5,1
504102,2,0,2,2
504102,3,2,5,3
504102,4,1,0,1
504102,5,4,4,0
504102,6,0,4,4
504102,7,4,4,0
504102,8,0,0,0
504102,9,0,0,0
504102,10,0,0,0
504102,11,2,2,0
400894,2,2,4,2
400894,3,5,5,0
400894,4,4,5,1
400894,5,4,5,1
400894,6,0,5,5
400894,7,0,5,5
400894,8,3,5,2
400894,9,4,5,1
400894,10,-1,-1,0
504936,2,3,4,1
504936,3,5,5,0
504936,4,3,4,1
504936,5,0,5,5
504936,6,4,5,1
504936,7,4,5,1
504936,8,4,5,1
504936,9,4,5,1
504936,10,5,5,0
504936,11,-1,-1,0
401339,2,5,5,0
401339,3,5,5,0
401339,4,5,5,0
401339,5,5,5,0
401339,6,5,5,0
401339,7,4,5,1
401339,8,5,5,0
401339,9,5,5,0
401339,10,5,5,0
401339,11,5,5,0
505376,2,3,4,1
505376,3,5,5,0
505376,4,4,4,0
505376,5,5,5,0
505376,6,3,5,2
505376,7,4,5,1
505376,8,3,5,2
505376,9,5,5,0
505376,10,3,4,1
505376,11,5,5,0
505417,2,2,2,0
505417,3,4,5,1
505417,4,4,2,2
505417,5,-1,5,6
401349,2,4,4,0
401349,3,5,5,0
401349,4,5,5,0
401349,5,5,5,0
401349,6,5,5,0
401349,7,5,5,0
401349,8,4,5,1
401349,9,5,5,0
401349,10,4,5,1
401349,11,5,5,0
505595,2,0,2,2
505595,3,-1,5,6
403093,2,0,2,2
403093,3,2,5,3
403093,4,1,0,1
403093,5,4,4,0
403093,6,1,4,3
403093,7,2,4,2
403093,8,2,0,2
403093,9,-1,2,3
505606,2,4,4,0
505606,3,5,5,0
505606,4,4,5,1
505606,5,4,5,1
505606,6,4,5,1
505606,7,5,5,0
505606,8,3,5,2
505606,9,4,5,1
505606,10,4,5,1
505606,11,5,5,0
404022,2,3,4,1
404022,3,5,5,0
404022,4,3,5,2
404022,5,5,5,0
404022,6,4,4,0
404022,7,4,5,1
404022,8,4,5,1
404022,9,5,5,0
404022,10,5,5,0
404022,11,5,5,0
505871,2,3,4,1
505871,3,5,5,0
505871,4,5,4,1
505871,5,-1,5,6
405471,2,4,4,0
405471,3,5,5,0
405471,4,4,5,1
405471,5,4,5,1
405471,6,4,5,1
405471,7,5,5,0
405471,8,3,5,2
405471,9,5,5,0
405471,10,4,5,1
405471,11,0,5,5
505959,2,2,2,0
505959,3,5,5,0
505959,4,0,2,2
505959,5,1,4,3
505959,6,3,2,1
505959,7,5,5,0
505959,8,4,4,0
505959,9,2,5,3
505959,10,-1,5,6
405746,2,-1,4,5
552826,2,4,4,0
552826,3,5,5,0
552826,4,4,5,1
552826,5,4,5,1
552826,6,5,5,0
552826,7,4,5,1
552826,8,5,5,0
552826,9,4,5,1
552826,10,5,5,0
552826,11,-1,-1,0
505961,2,2,2,0
505961,3,5,5,0
505961,4,5,2,3
505961,5,4,5,1
505961,6,4,5,1
505961,7,3,5,2
505961,8,5,5,0
505961,9,2,5,3
505961,10,3,5,2
505961,11,5,5,0
405995,2,3,4,1
405995,3,5,5,0
405995,4,3,4,1
405995,5,5,5,0
405995,6,4,3,1
405995,7,4,5,1
405995,8,4,4,0
405995,9,4,5,1
405995,10,4,5,1
405995,11,5,5,0
552859,2,4,4,0
552859,3,5,5,0
552859,4,3,5,2
552859,5,5,5,0
552859,6,5,4,1
552859,7,5,5,0
552859,8,5,5,0
552859,9,1,5,4
552859,10,2,5,3
552859,11,-1,5,6
506233,2,2,2,0
506233,3,5,5,0
506233,4,3,2,1
506233,5,4,5,1
506233,6,3,3,0
506233,7,5,5,0
506233,8,3,3,0
506233,9,5,5,0
506233,10,2,4,2
506233,11,0,5,5
406311,2,3,2,1
406311,3,0,5,5
406311,4,0,5,5
406311,5,5,5,0
406311,6,2,2,0
406311,7,5,2,3
406311,8,0,0,0
406311,9,5,5,0
406311,10,1,2,1
406311,11,0,4,4
506360,2,3,4,1
506360,3,4,5,1
506360,4,2,4,2
506360,5,4,5,1
506360,6,4,3,1
506360,7,1,2,1
506360,8,3,4,1
506360,9,5,5,0
506360,10,-1,4,5
552894,2,2,4,2
552894,3,5,5,0
552894,4,2,3,1
552894,5,2,5,3
552894,6,4,5,1
552894,7,2,5,3
552894,8,3,5,2
552894,9,5,5,0
552894,10,1,4,3
552894,11,2,-1,3
506650,2,0,2,2
506650,3,5,5,0
506650,4,5,0,5
506650,5,2,1,1
506650,6,2,5,3
506650,7,5,5,0
506650,8,2,5,3
506650,9,5,5,0
506650,10,5,4,1
506650,11,3,-1,4
406416,2,0,5,5
406416,3,-1,5,6
552902,2,2,2,0
552902,3,5,5,0
552902,4,2,2,0
552902,5,5,5,0
552902,6,2,2,0
552902,7,5,5,0
552902,8,3,3,0
552902,9,5,5,0
552902,10,5,3,2
552902,11,-1,-1,0
506753,2,3,4,1
506753,3,5,5,0
506753,4,5,5,0
506753,5,4,5,1
506753,6,4,5,1
506753,7,4,5,1
506753,8,4,5,1
506753,9,4,5,1
506753,10,5,5,0
506753,11,5,5,0
406974,2,3,4,1
406974,3,5,5,0
406974,4,4,5,1
406974,5,5,5,0
406974,6,4,5,1
406974,7,5,5,0
406974,8,5,5,0
406974,9,-1,5,6
552914,2,2,0,2
552914,3,5,5,0
552914,4,0,2,2
552914,5,0,4,4
552914,6,1,0,1
552914,7,0,0,0
552914,8,0,0,0
552914,9,0,0,0
552914,10,0,0,0
552914,11,0,0,0
507184,2,-1,4,5
539558,2,2,2,0
539558,3,5,5,0
539558,4,2,2,0
539558,5,5,5,0
539558,6,4,2,2
539558,7,2,3,1
539558,8,2,4,2
539558,9,4,5,1
539558,10,2,3,1
539558,11,4,5,1
408112,2,1,2,1
408112,3,5,5,0
408112,4,5,2,3
408112,5,5,1,4
408112,6,4,5,1
408112,7,5,5,0
408112,8,4,5,1
408112,9,4,5,1
408112,10,-1,5,6
552929,2,4,4,0
552929,3,5,5,0
552929,4,2,4,2
552929,5,4,5,1
552929,6,3,4,1
552929,7,5,5,0
552929,8,3,3,0
552929,9,4,5,1
552929,10,4,5,1
552929,11,4,5,1
507359,2,2,4,2
507359,3,4,5,1
507359,4,3,3,0
507359,5,2,5,3
507359,6,4,5,1
507359,7,3,2,1
507359,8,2,5,3
507359,9,0,5,5
507359,10,4,5,1
507359,11,-1,-1,0
409662,2,4,4,0
409662,3,5,5,0
409662,4,3,4,1
409662,5,5,5,0
409662,6,2,4,2
409662,7,4,5,1
409662,8,4,5,1
409662,9,4,5,1
409662,10,2,5,3
409662,11,5,5,0
539572,2,1,0,1
539572,3,4,5,1
539572,4,1,0,1
539572,5,2,4,2
539572,6,0,0,0
539572,7,1,5,4
539572,8,2,0,2
539572,9,2,0,2
539572,10,2,2,0
539572,11,5,-1,6
552991,2,3,4,1
552991,3,5,5,0
552991,4,4,4,0
552991,5,3,5,2
552991,6,5,5,0
552991,7,0,5,5
552991,8,4,5,1
552991,9,3,5,2
552991,10,-1,5,6
507817,2,1,4,3
507817,3,5,5,0
507817,4,1,2,1
507817,5,0,5,5
507817,6,2,5,3
507817,7,5,5,0
507817,8,5,5,0
507817,9,0,5,5
507817,10,1,2,1
507817,11,0,5,5
410739,2,3,4,1
410739,3,5,5,0
410739,4,4,4,0
410739,5,2,5,3
410739,6,1,5,4
410739,7,4,5,1
410739,8,5,3,2
410739,9,1,5,4
410739,10,4,4,0
410739,11,-1,-1,0
553047,2,4,2,2
553047,3,5,-1,6
553047,4,1,2,1
553047,5,5,5,0
553047,6,4,2,2
553047,7,5,5,0
553047,8,5,3,2
553047,9,5,5,0
553047,10,5,5,0
553047,11,5,5,0
539737,2,3,4,1
539737,3,4,5,1
539737,4,0,4,4
539737,5,2,4,2
539737,6,5,2,3
539737,7,4,2,2
539737,8,4,4,0
539737,9,0,5,5
539737,10,2,5,3
539737,11,-1,-1,0
508452,2,0,2,2
508452,3,5,5,0
508452,4,0,0,0
508452,5,4,2,2
508452,6,0,0,0
508452,7,5,4,1
508452,8,0,0,0
508452,9,4,5,1
508452,10,0,2,2
508452,11,0,0,0
412407,2,3,4,1
412407,3,5,5,0
412407,4,3,4,1
412407,5,5,5,0
412407,6,4,3,1
412407,7,5,5,0
412407,8,5,4,1
412407,9,4,5,1
412407,10,5,5,0
412407,11,-1,-1,0
508537,2,5,5,0
508537,3,5,5,0
508537,4,4,5,1
508537,5,5,5,0
508537,6,5,5,0
508537,7,5,5,0
508537,8,5,5,0
508537,9,5,5,0
508537,10,4,5,1
508537,11,5,5,0
412654,2,3,4,1
412654,3,5,5,0
412654,4,4,5,1
412654,5,4,5,1
412654,6,5,5,0
412654,7,2,5,3
412654,8,5,5,0
412654,9,4,5,1
412654,10,5,5,0
412654,11,-1,-1,0
539891,2,5,4,1
539891,3,-1,3,4
508662,2,4,2,2
508662,3,5,5,0
508662,4,4,4,0
508662,5,5,5,0
508662,6,4,5,1
508662,7,5,5,0
508662,8,4,5,1
508662,9,5,5,0
508662,10,5,5,0
508662,11,-1,-1,0
413984,2,3,4,1
413984,3,5,5,0
413984,4,3,4,1
413984,5,5,5,0
413984,6,2,3,1
413984,7,5,5,0
413984,8,4,3,1
413984,9,5,5,0
413984,10,3,3,0
413984,11,4,5,1
509226,2,3,4,1
509226,3,5,5,0
509226,4,3,4,1
509226,5,5,5,0
509226,6,3,3,0
509226,7,4,5,1
509226,8,4,4,0
509226,9,5,5,0
509226,10,4,4,0
509226,11,5,5,0
414958,2,4,4,0
414958,3,5,5,0
414958,4,4,5,1
414958,5,5,5,0
414958,6,3,5,2
414958,7,5,5,0
414958,8,2,5,3
414958,9,5,5,0
414958,10,4,5,1
414958,11,3,5,2
509768,2,5,5,0
509768,3,5,5,0
509768,4,5,5,0
509768,5,5,5,0
509768,6,5,5,0
509768,7,5,5,0
509768,8,5,5,0
509768,9,5,5,0
509768,10,5,5,0
509768,11,5,5,0
415716,2,3,4,1
415716,3,5,5,0
415716,4,3,4,1
415716,5,5,5,0
415716,6,3,3,0
415716,7,5,5,0
415716,8,4,4,0
415716,9,5,5,0
415716,10,4,4,0
415716,11,4,5,1
509797,2,3,2,1
509797,3,0,5,5
509797,4,0,5,5
509797,5,0,5,5
509797,6,-1,-1,0
415760,2,4,4,0
415760,3,5,5,0
415760,4,5,5,0
415760,5,4,5,1
415760,6,5,5,0
415760,7,3,5,2
415760,8,5,5,0
415760,9,-1,5,6
509901,2,4,2,2
509901,3,-1,-1,0
416007,2,3,4,1
416007,3,5,5,0
416007,4,4,4,0
416007,5,5,5,0
416007,6,2,5,3
416007,7,4,5,1
416007,8,3,5,2
416007,9,4,5,1
416007,10,2,5,3
416007,11,-1,5,6
509926,2,1,4,3
509926,3,5,5,0
509926,4,3,2,1
509926,5,5,5,0
509926,6,3,3,0
509926,7,5,5,0
509926,8,5,5,0
509926,9,-1,5,6
416314,2,2,2,0
416314,3,4,5,1
416314,4,-1,2,3
510141,2,4,2,2
510141,3,2,-1,3
510141,4,-1,2,3
416654,2,2,4,2
416654,3,5,5,0
416654,4,3,3,0
416654,5,5,5,0
416654,6,5,3,2
416654,7,1,3,2
416654,8,2,5,3
416654,9,2,5,3
416654,10,4,3,1
416654,11,-1,-1,0
510492,2,0,2,2
510492,3,4,5,1
510492,4,1,2,1
510492,5,2,5,3
510492,6,1,1,0
510492,7,1,5,4
510492,8,4,2,2
510492,9,0,0,0
510492,10,2,-1,3
510492,11,-1,-1,0
417462,2,2,4,2
417462,3,-1,5,6
510556,2,4,4,0
510556,3,5,5,0
510556,4,5,4,1
510556,5,5,5,0
510556,6,3,5,2
510556,7,5,5,0
510556,8,2,5,3
510556,9,5,5,0
510556,10,5,5,0
510556,11,-1,-1,0
418065,2,-1,2,3
510756,2,3,4,1
510756,3,4,5,1
510756,4,4,4,0
510756,5,5,5,0
510756,6,3,4,1
510756,7,5,5,0
510756,8,4,4,0
510756,9,5,5,0
510756,10,4,4,0
510756,11,-1,5,6
418325,2,3,4,1
418325,3,5,5,0
418325,4,3,4,1
418325,5,4,5,1
418325,6,3,5,2
418325,7,5,5,0
418325,8,3,3,0
418325,9,2,5,3
418325,10,2,5,3
418325,11,4,5,1
510845,2,0,4,4
510845,3,5,5,0
510845,4,2,2,0
510845,5,4,5,1
510845,6,4,3,1
510845,7,0,0,0
510845,8,1,5,4
510845,9,4,-1,5
510845,10,-1,0,1
420604,2,3,4,1
420604,3,5,5,0
420604,4,3,5,2
420604,5,4,5,1
420604,6,4,4,0
420604,7,3,5,2
420604,8,-1,5,6
511050,2,4,4,0
511050,3,5,5,0
511050,4,3,5,2
511050,5,5,5,0
511050,6,3,4,1
511050,7,4,5,1
511050,8,3,5,2
511050,9,5,5,0
511050,10,3,3,0
511050,11,5,5,0
421205,2,0,0,0
421205,3,5,5,0
421205,4,0,0,0
421205,5,5,0,5
421205,6,4,4,0
421205,7,-1,-1,0
511067,2,4,4,0
511067,3,5,5,0
511067,4,4,4,0
511067,5,4,5,1
511067,6,3,5,2
511067,7,5,5,0
511067,8,3,5,2
511067,9,5,5,0
511067,10,-1,5,6
422070,2,1,2,1
422070,3,5,5,0
422070,4,4,2,2
422070,5,0,5,5
422070,6,5,5,0
422070,7,0,5,5
422070,8,2,5,3
422070,9,-1,5,6
511306,2,4,5,1
511306,3,5,5,0
511306,4,4,5,1
511306,5,5,5,0
511306,6,0,5,5
511306,7,4,5,1
511306,8,5,5,0
511306,9,5,5,0
511306,10,4,5,1
511306,11,5,5,0
423314,2,1,2,1
423314,3,5,5,0
423314,4,-1,2,3
511459,2,2,2,0
511459,3,5,5,0
511459,4,2,2,0
511459,5,5,5,0
511459,6,2,2,0
511459,7,2,5,3
511459,8,2,3,1
511459,9,4,5,1
511459,10,2,3,1
511459,11,5,4,1
423871,2,4,4,0
423871,3,5,5,0
423871,4,3,5,2
423871,5,5,5,0
423871,6,4,4,0
423871,7,5,5,0
423871,8,3,5,2
423871,9,2,5,3
423871,10,4,5,1
423871,11,2,-1,3
511474,2,-1,4,5
425808,2,4,4,0
425808,3,4,5,1
425808,4,4,5,1
425808,5,5,5,0
425808,6,4,5,1
425808,7,5,5,0
425808,8,4,5,1
425808,9,5,5,0
425808,10,4,5,1
425808,11,5,5,0
511515,2,0,0,0
511515,3,4,5,1
511515,4,0,0,0
511515,5,0,4,4
511515,6,0,0,0
511515,7,0,0,0
511515,8,1,0,1
511515,9,0,0,0
511515,10,0,0,0
511515,11,-1,-1,0
425817,2,2,4,2
425817,3,2,5,3
425817,4,1,2,1
425817,5,4,4,0
425817,6,-1,2,3
511524,2,4,4,0
511524,3,5,5,0
511524,4,4,4,0
511524,5,5,5,0
511524,6,0,5,5
511524,7,5,5,0
511524,8,4,5,1
511524,9,5,5,0
511524,10,3,5,2
511524,11,4,5,1
425820,2,3,4,1
425820,3,5,5,0
425820,4,2,5,3
425820,5,5,5,0
425820,6,3,4,1
425820,7,4,5,1
425820,8,5,5,0
425820,9,4,5,1
425820,10,4,5,1
425820,11,5,5,0
511527,2,1,2,1
511527,3,5,5,0
511527,4,5,2,3
511527,5,1,1,0
511527,6,5,5,0
511527,7,5,1,4
511527,8,-1,-1,0
426650,2,2,4,2
426650,3,5,5,0
426650,4,4,5,1
426650,5,4,5,1
426650,6,4,5,1
426650,7,4,5,1
426650,8,2,5,3
426650,9,5,5,0
426650,10,5,3,2
426650,11,3,-1,4
511693,2,3,2,1
511693,3,5,5,0
511693,4,4,4,0
511693,5,4,5,1
511693,6,3,5,2
511693,7,5,5,0
511693,8,2,3,1
511693,9,2,5,3
511693,10,4,5,1
511693,11,4,-1,5
426838,2,4,4,0
426838,3,4,5,1
426838,4,4,5,1
426838,5,5,5,0
426838,6,4,5,1
426838,7,4,5,1
426838,8,4,5,1
426838,9,2,5,3
426838,10,4,5,1
426838,11,2,-1,3
512070,2,-1,2,3
427536,2,2,2,0
427536,3,4,5,1
427536,4,3,2,1
427536,5,5,5,0
427536,6,3,3,0
427536,7,4,5,1
427536,8,3,4,1
427536,9,2,5,3
427536,10,4,5,1
427536,11,-1,-1,0
512180,2,0,0,0
512180,3,4,5,1
512180,4,0,0,0
512180,5,-1,4,5
427704,2,2,2,0
427704,3,5,5,0
427704,4,3,2,1
427704,5,4,5,1
427704,6,3,3,0
427704,7,5,5,0
427704,8,3,3,0
427704,9,4,5,1
427704,10,3,3,0
427704,11,5,5,0
512242,2,4,4,0
512242,3,5,5,0
512242,4,4,4,0
512242,5,5,5,0
512242,6,5,5,0
512242,7,5,5,0
512242,8,-1,5,6
427773,2,2,4,2
427773,3,5,5,0
427773,4,2,3,1
427773,5,4,5,1
427773,6,2,3,1
427773,7,4,5,1
427773,8,5,3,2
427773,9,2,-1,3
427773,10,4,5,1
427773,11,-1,-1,0
512805,2,3,4,1
512805,3,2,5,3
512805,4,3,5,2
512805,5,-1,5,6
429038,2,4,4,0
429038,3,4,5,1
429038,4,3,5,2
429038,5,4,5,1
429038,6,0,4,4
429038,7,0,5,5
429038,8,-1,5,6
512883,2,0,2,2
512883,3,4,5,1
512883,4,-1,2,3
430357,2,1,2,1
430357,3,5,5,0
430357,4,0,2,2
430357,5,2,4,2
430357,6,0,0,0
430357,7,2,0,2
430357,8,0,0,0
430357,9,0,0,0
430357,10,0,0,0
430357,11,0,0,0
553125,2,3,4,1
553125,3,5,5,0
553125,4,4,4,0
553125,5,4,5,1
553125,6,0,5,5
553125,7,3,5,2
553125,8,4,5,1
553125,9,2,5,3
553125,10,3,5,2
553125,11,5,5,0
512911,2,5,2,3
512911,3,2,-1,3
512911,4,2,2,0
512911,5,5,5,0
512911,6,-1,2,3
431071,2,2,2,0
431071,3,5,5,0
431071,4,3,2,1
431071,5,2,5,3
431071,6,5,2,3
431071,7,-1,2,3
553320,2,-1,2,3
512929,2,5,5,0
512929,3,5,5,0
512929,4,4,5,1
512929,5,4,5,1
512929,6,5,5,0
512929,7,4,5,1
512929,8,5,5,0
512929,9,5,5,0
512929,10,5,5,0
512929,11,2,5,3
432004,2,0,0,0
432004,3,-1,5,6
553321,2,3,4,1
553321,3,5,5,0
553321,4,4,4,0
553321,5,5,5,0
553321,6,3,5,2
553321,7,5,5,0
553321,8,5,5,0
553321,9,5,5,0
553321,10,5,5,0
553321,11,5,5,0
512995,2,3,4,1
512995,3,5,5,0
512995,4,4,4,0
512995,5,2,5,3
512995,6,5,5,0
512995,7,5,2,3
512995,8,3,5,2
512995,9,3,5,2
512995,10,4,4,0
512995,11,-1,-1,0
432232,2,0,2,2
432232,3,5,5,0
432232,4,0,0,0
432232,5,5,2,3
432232,6,1,4,3
432232,7,5,2,3
432232,8,0,4,4
432232,9,0,5,5
432232,10,2,5,3
432232,11,0,0,0
553442,2,4,4,0
553442,3,5,5,0
553442,4,4,5,1
553442,5,5,5,0
553442,6,5,5,0
553442,7,3,5,2
553442,8,5,5,0
553442,9,0,5,5
553442,10,4,5,1
553442,11,-1,-1,0
513093,2,3,4,1
513093,3,5,5,0
513093,4,3,4,1
513093,5,4,5,1
513093,6,3,5,2
513093,7,5,5,0
513093,8,5,3,2
513093,9,2,5,3
513093,10,4,5,1
513093,11,2,-1,3
432319,2,2,4,2
432319,3,5,5,0
432319,4,-1,3,4
553443,2,-1,4,5
513210,2,2,2,0
513210,3,4,5,1
513210,4,0,2,2
513210,5,5,4,1
513210,6,2,2,0
513210,7,4,2,2
513210,8,5,4,1
513210,9,2,2,0
513210,10,2,2,0
513210,11,-1,5,6
553462,2,3,4,1
553462,3,5,5,0
553462,4,0,4,4
553462,5,4,4,0
553462,6,3,2,1
553462,7,5,5,0
553462,8,3,4,1
553462,9,4,5,1
553462,10,2,5,3
553462,11,5,5,0
432870,2,2,4,2
432870,3,5,5,0
432870,4,1,3,2
432870,5,4,5,1
432870,6,3,2,1
432870,7,5,5,0
432870,8,3,4,1
432870,9,-1,5,6
513315,2,1,2,1
513315,3,2,5,3
513315,4,0,2,2
513315,5,5,4,1
513315,6,1,2,1
513315,7,2,2,0
513315,8,1,2,1
513315,9,0,4,4
513315,10,0,0,0
513315,11,4,4,0
553487,2,3,4,1
553487,3,4,5,1
553487,4,4,5,1
553487,5,0,5,5
553487,6,4,5,1
553487,7,5,2,3
553487,8,3,5,2
553487,9,4,4,0
553487,10,4,4,0
553487,11,0,-1,1
433531,2,4,4,0
433531,3,5,5,0
433531,4,3,4,1
433531,5,5,5,0
433531,6,3,4,1
433531,7,5,5,0
433531,8,2,3,1
433531,9,4,5,1
433531,10,3,5,2
433531,11,5,5,0
553490,2,-1,2,3
433755,2,3,5,2
433755,3,5,5,0
433755,4,3,5,2
433755,5,5,5,0
433755,6,5,5,0
433755,7,3,5,2
433755,8,3,5,2
433755,9,5,5,0
433755,10,4,5,1
433755,11,-1,-1,0
553502,2,3,4,1
553502,3,5,5,0
553502,4,4,5,1
553502,5,5,5,0
553502,6,5,5,0
553502,7,5,5,0
553502,8,5,5,0
553502,9,4,5,1
553502,10,3,5,2
553502,11,4,5,1
539962,2,3,2,1
539962,3,4,5,1
539962,4,4,2,2
539962,5,4,5,1
539962,6,0,5,5
539962,7,5,5,0
539962,8,-1,0,1
433939,2,2,4,2
433939,3,0,5,5
433939,4,2,5,3
433939,5,2,5,3
433939,6,2,2,0
433939,7,-1,2,3
553508,2,3,4,1
553508,3,4,5,1
553508,4,3,4,1
553508,5,4,5,1
553508,6,5,4,1
553508,7,2,3,1
553508,8,3,5,2
553508,9,5,5,0
553508,10,2,4,2
553508,11,2,5,3
434192,2,5,4,1
434192,3,5,5,0
434192,4,2,5,3
434192,5,5,5,0
434192,6,4,5,1
434192,7,4,5,1
434192,8,0,5,5
434192,9,2,5,3
434192,10,3,5,2
434192,11,2,3,1
540055,2,4,4,0
540055,3,5,5,0
540055,4,4,5,1
540055,5,5,5,0
540055,6,4,5,1
540055,7,5,5,0
540055,8,0,5,5
540055,9,4,5,1
540055,10,5,5,0
540055,11,-1,-1,0
434353,2,3,4,1
434353,3,5,5,0
434353,4,4,5,1
434353,5,4,5,1
434353,6,0,5,5
434353,7,5,5,0
434353,8,3,5,2
434353,9,4,5,1
434353,10,5,5,0
434353,11,-1,-1,0
513733,2,0,4,4
513733,3,4,5,1
513733,4,1,2,1
513733,5,2,5,3
513733,6,2,-1,3
513733,7,2,5,3
513733,8,1,5,4
513733,9,0,5,5
513733,10,-1,-1,0
540184,2,4,4,0
540184,3,4,5,1
540184,4,2,5,3
540184,5,4,5,1
540184,6,3,4,1
540184,7,5,5,0
540184,8,2,3,1
540184,9,5,5,0
540184,10,2,5,3
540184,11,2,5,3
434646,2,2,2,0
434646,3,4,5,1
434646,4,2,2,0
434646,5,5,5,0
434646,6,3,3,0
434646,7,4,4,0
434646,8,1,3,2
434646,9,4,5,1
434646,10,2,3,1
434646,11,4,4,0
513757,2,2,4,2
513757,3,5,5,0
513757,4,3,3,0
513757,5,2,5,3
513757,6,3,5,2
513757,7,5,5,0
513757,8,4,4,0
513757,9,3,5,2
513757,10,2,2,0
513757,11,4,-1,5
540511,2,3,4,1
540511,3,5,5,0
540511,4,3,4,1
540511,5,5,5,0
540511,6,4,3,1
540511,7,3,5,2
540511,8,4,5,1
540511,9,4,5,1
540511,10,3,5,2
540511,11,2,5,3
435245,2,4,4,0
435245,3,5,5,0
435245,4,3,5,2
435245,5,5,5,0
435245,6,5,4,1
435245,7,4,5,1
435245,8,4,5,1
435245,9,2,5,3
435245,10,5,5,0
435245,11,-1,-1,0
513881,2,2,4,2
513881,3,4,5,1
513881,4,3,3,0
513881,5,2,5,3
513881,6,5,5,0
513881,7,1,2,1
513881,8,1,5,4
513881,9,2,5,3
513881,10,-1,-1,0
540513,2,3,4,1
540513,3,4,5,1
540513,4,3,4,1
540513,5,5,5,0
540513,6,3,4,1
540513,7,2,5,3
540513,8,3,4,1
540513,9,5,5,0
540513,10,3,3,0
540513,11,4,5,1
514140,2,3,2,1
514140,3,5,5,0
514140,4,1,4,3
514140,5,0,5,5
514140,6,2,2,0
514140,7,5,5,0
514140,8,3,3,0
514140,9,4,5,1
514140,10,2,2,0
514140,11,4,4,0
540530,2,2,2,0
540530,3,2,5,3
540530,4,5,2,3
540530,5,2,2,0
540530,6,2,5,3
540530,7,2,0,2
540530,8,5,0,5
540530,9,2,2,0
540530,10,2,2,0
540530,11,-1,-1,0
514981,2,2,4,2
514981,3,5,5,0
514981,4,2,3,1
514981,5,2,5,3
514981,6,3,5,2
514981,7,4,5,1
514981,8,2,5,3
