"id","id_assessment","id_student","date_submitted","is_banked","score","total_vle_before_assessment"
"3875","14984","511474","18","0","80","13"
"3876","14984","425808","17","0","79","35"
"3877","14984","511515","18","0","47","27"
"3878","14984","425817","20","0","77","18"
"3879","14984","511524","16","0","77","16"
"3880","14984","425820","18","0","81","19"
"3881","14984","511527","18","0","58","13"
"3882","14984","426650","19","0","87","13"
"3883","14984","511693","13","0","64","13"
"3884","14984","426838","18","0","84","9"
"3885","14984","512070","29","0","53","0"
"3886","14984","427536","17","0","65","19"
"3887","14984","512180","15","0","49","7"
"3888","14984","427704","19","0","65","14"
"3889","14984","512242","17","0","70","20"
"3890","14984","427773","18","0","74","9"
"3891","14984","512805","18","0","85","11"
"3892","14984","429038","19","0","83","16"
"3893","14984","512883","18","0","54","17"
"3894","14984","430357","19","0","51","21"
"3895","14984","553125","19","0","77","30"
"3896","14984","512911","20","0","63","21"
"3897","14984","431071","66","0","60","5"
"3898","14984","553320","19","0","68","24"
"3899","14984","512929","14","0","95","19"
"3900","14984","432004","22","0","33","4"
"3901","14984","553321","17","0","77","17"
"3902","14984","512995","22","0","72","17"
"3903","14984","432232","18","0","63","8"
"3904","14984","553442","20","0","82","20"
"3905","14984","513093","15","0","73","29"
"3906","14984","432319","44","0","77","3"
"3907","14984","553443","23","0","71","11"
"3908","14984","513210","18","0","61","19"
"3909","14984","553462","18","0","72","5"
"3910","14984","432870","19","0","72","14"
"3911","14984","513315","15","0","54","76"
"3912","14984","553487","14","0","80","24"
"3913","14984","433531","14","0","75","26"
"3914","14984","553490","17","0","60","15"
"3915","14984","433755","17","0","90","30"
"3916","14984","553502","18","0","83","25"
"3917","14984","539962","19","0","55","19"
"3918","14984","433939","18","0","73","36"
"3919","14984","553508","17","0","79","5"
"3920","14984","434192","18","0","85","18"
"3921","14984","540055","19","0","86","24"
"3922","14984","434353","17","0","80","19"
"3923","14984","513733","18","0","71","26"
"3924","14984","540184","17","0","74","23"
"3925","14984","434646","22","0","67","23"
"3926","14984","513757","19","0","77","23"
"3927","14984","540511","17","0","79","21"
"3928","14984","435245","18","0","82","14"
"3929","14984","513881","14","0","73","13"
"3930","14984","540513","19","0","75","6"
"3931","14984","514140","17","0","61","18"
"3932","14984","540530","21","0","59","26"
"3933","14984","514981","18","0","75","14"
"3934","14984","540607","19","0","70","9"
"3935","14984","514987","19","0","63","3"
"3936","14984","540614","18","0","70","28"
"3937","14984","515035","62","0","58","13"
"3938","14984","540656","17","0","61","10"
"3939","14984","515105","15","0","75","43"
"3940","14984","540750","14","0","65","23"
"3941","14984","515311","19","0","74","19"
"3942","14984","540780","18","0","68","2"
"3943","14984","515474","18","0","64","11"
"3944","14984","540787","26","0","83","13"
"3945","14984","515497","18","0","66","8"
"3946","14984","437562","15","0","80","7"
"3947","14984","540826","19","0","85","17"
"3948","14984","437967","17","0","72","11"
"3949","14984","540918","19","0","55","13"
"3950","14984","438703","47","0","75","9"
"3951","14984","541013","19","0","62","23"
"3952","14984","439857","13","0","75","18"
"3953","14984","541048","17","0","80","18"
"3954","14984","440057","22","0","63","10"
"3955","14984","541073","19","0","80","20"
"3956","14984","440509","18","0","74","16"
"3957","14984","541113","18","0","48","16"
"3958","14984","441000","19","0","52","22"
"3959","14984","541196","17","0","80","14"
"3960","14984","441181","17","0","48","9"
"3961","14984","541231","-6","0","68","6"
"3962","14984","441255","19","0","97","34"
"3963","14984","553520","17","0","79","12"
"3964","14984","541232","18","0","75","21"
"3965","14984","442012","15","0","80","26"
"3966","14984","442143","22","0","87","10"
"3967","14984","553572","18","0","62","19"
"3968","14984","553716","4","0","48","7"
"3969","14984","442183","18","0","83","21"
"3970","14984","442456","19","0","40","2"
"3971","14984","553729","22","0","65","8"
"3972","14984","553755","19","0","70","15"
"3973","14984","553800","18","0","51","15"
"3974","14984","541363","19","0","67","2"
"3975","14984","553807","13","0","71","18"
"3976","14984","541523","16","0","90","14"
"3977","14984","553840","4","0","75","26"
"3978","14984","541697","16","0","69","15"
"3979","14984","554068","14","0","59","24"
"3980","14984","541706","19","0","64","19"
"3981","14984","554083","18","0","74","21"
"3982","14984","541763","18","0","75","7"
"3983","14984","554203","19","0","50","19"
"3984","14984","541764","19","0","70","9"
"3985","14985","2302925","46","0","74","29"
"3986","14984","554206","19","0","73","11"
"3987","14984","541794","19","0","89","13"
"3988","14985","2308528","46","0","83","24"
"3989","14984","554226","19","0","65","27"
"3990","14984","541803","19","0","57","0"
"3991","14985","2322342","47","0","71","32"
"3992","14984","554294","17","0","83","20"
"3993","14984","541808","25","0","69","8"
"3994","14984","554336","19","0","80","20"
"3995","14984","515959","18","0","74","11"
"3996","14984","554344","19","0","73","24"
"3997","14984","516057","19","0","85","15"
"3998","14984","554352","18","0","85","20"
"3999","14984","516432","19","0","60","29"
"4000","14984","554374","19","0","78","12"
"4001","14984","516456","19","0","75","3"
"4002","14984","554393","55","0",,"0"
"4003","14984","516475","19","0","85","5"
"4004","14984","554512","19","0","55","13"
"4005","14984","516495","19","0","58","15"
"4006","14984","554545","18","0","73","17"
"4007","14984","554551","17","0","69","19"
"4008","14984","516529","9","0","87","12"
"4009","14984","554608","18","0","87","17"
"4010","14984","516841","16","0","76","21"
"4011","14984","554795","18","0","57","16"
"4012","14984","517043","17","0","65","4"
"4013","14984","554818","18","0","62","0"
"4014","14984","517474","17","0","77","13"
"4015","14984","554830","19","0","85","24"
"4016","14984","517617","18","0","70","27"
"4017","14984","554894","19","0","79","25"
"4018","14984","517778","17","0","72","12"
"4019","14984","554898","18","0","62","30"
"4020","14984","517853","-1","1","70","0"
"4021","14984","554930","17","0","47","17"
"4022","14984","517890","19","0","78","17"
"4023","14984","554986","24","0","0","45"
"4024","14984","518189","19","0","75","31"
"4025","14984","554998","8","0","65","16"
"4026","14984","518469","17","0","85","15"
"4027","14984","555035","26","0","50","13"
"4028","14984","518876","17","0","68","3"
"4029","14984","555059","11","0","73","67"
"4030","14984","518879","13","0","76","22"
"4031","14984","555086","18","0","67","18"
"4032","14984","518904","19","0","53","18"
"4033","14984","555102","15","0","70","0"
"4034","14984","518970","18","0","65","20"
"4035","14984","555157","19","0","61","7"
"4036","14984","519222","18","0","78","26"
"4037","14984","555263","14","0","75","18"
"4038","14984","519387","19","0","69","11"
"4039","14984","555309","16","0","86","23"
"4040","14984","519602","19","0","80","10"
"4041","14985","2327072","40","0","76","6"
"4042","14984","555407","19","0","68","12"
"4043","14984","519800","18","0","87","25"
"4044","14984","541822","16","0","80","12"
"4045","14984","555414","18","0","73","34"
"4046","14985","2336550","47","0","58","24"
"4047","14984","520836","19","0","70","15"
"4048","14984","555627","19","0","87","18"
"4049","14984","541832","19","0","53","16"
"4050","14985","2366070","45","0","73","23"
"4051","14984","521096","17","0","87","36"
"4052","14984","555667","17","0","83","24"
"4053","14985","2375144","44","0","82","34"
"4054","14984","555670","18","0","78","24"
"4055","14984","555672","18","0","75","18"
"4056","14984","555673","18","0","65","44"
"4057","14984","555674","18","0","83","14"
"4058","14984","521394","16","0","89","24"
"4059","14984","555675","18","0","81","24"
"4060","14984","521430","16","0","62","26"
"4061","14984","555695","16","0","87","27"
"4062","14984","521764","15","0","72","22"
"4063","14984","555747","10","0","78","27"
"4064","14984","521903","18","0","73","22"
"4065","14984","555837","18","0","34","24"
"4066","14984","522090","19","0","73","11"
"4067","14984","555838","17","0","90","18"
"4068","14984","522249","19","0","65","17"
"4069","14984","555880","19","0","75","16"
"4070","14984","522373","17","0","73","18"
"4071","14984","555902","19","0","65","11"
"4072","14984","522383","18","0","75","15"
"4073","14984","555909","19","0","75","8"
"4074","14984","523012","16","0","85","25"
"4075","14984","541838","15","0","37","11"
"4076","14984","523596","22","0","71","12"
"4077","14984","541973","19","0","82","13"
"4078","14984","523630","19","0","83","104"
"4079","14984","542010","19","0","50","14"
"4080","14984","542012","19","0","73","13"
"4081","14984","523672","18","0","40","7"
"4082","14984","542084","19","0","67","22"
"4083","14984","523966","15","0","85","16"
"4084","14985","2376628","47","0","73","17"
"4085","14984","524101","16","0","75","13"
"4086","14984","542172","27","0","18","0"
"4087","14984","524452","19","0","82","13"
"4088","14985","2377567","43","0","77","36"
"4089","14984","542259","21","0","68","15"
"4090","14985","2380539","58","0","73","61"
"4091","14984","542260","18","0","70","16"
"4092","14985","2384819","45","0","89","12"
"4093","14984","542291","19","0","73","2"
"4094","14985","2395222","46","0","75","12"
"4095","14984","542396","23","0","73","16"
"4096","14985","2418877","47","0","78","23"
"4097","14984","542543","18","0","40","23"
"4098","14985","2439201","47","0","66","13"
"4099","14984","555930","19","0","64","37"
"4100","14985","2442685","78","0","50","2"
"4101","14984","555935","17","0","62","3"
"4102","14985","2444088","53","0","78","32"
"4103","14984","555946","18","0","58","14"
"4104","14985","2444703","47","0","80","16"
"4105","14984","556138","19","0","70","19"
"4106","14985","2445088","60","0","67","19"
"4107","14984","556284","18","0","85","9"
"4108","14985","2446144","44","0","75","14"
"4109","14984","556292","12","0","83","19"
"4110","14985","2458984","46","0","65","19"
"4111","14984","556301","16","0","79","22"
"4112","14985","2464963","62","0","54","32"
"4113","14984","556318","15","0","43","7"
"4114","14984","525501","16","0","80","28"
"4115","14985","2470672","48","0","68","39"
"4116","14984","556349","19","0","67","8"
"4117","14984","525520","18","0","60","23"
"4118","14985","2474493","59","0","58","24"
"4119","14984","556502","13","0","87","21"
"4120","14984","525679","19","0","65","4"
"4121","14985","2475780","43","0","65","11"
"4122","14984","556553","19","0","72","15"
"4123","14984","525683","16","0","85","11"
"4124","14985","2476649","46","0","87","22"
"4125","14984","556568","19","0","56","12"
"4126","14984","542613","19","0","52","19"
"4127","14984","525942","18","0","69","24"
"4128","14985","2481224","41","0","84","41"
"4129","14984","556605","29","0","63","8"
"4130","14984","542663","18","0","50","7"
"4131","14984","526200","19","0","93","18"
"4132","14985","2481765","46","0","71","14"
"4133","14984","556648","19","0","71","20"
"4134","14984","526370","26","0","75","20"
"4135","14985","2483179","47","0","75","24"
"4136","14984","542687","18","0","75","9"
"4137","14984","556692","15","0","78","11"
"4138","14984","526506","-1","1","72","2"
"4139","14985","2483568","47","0","67","43"
"4140","14984","542745","18","0","69","18"
"4141","14984","527020","18","0","69","17"
"4142","14984","556840","33","0","73","21"
"4143","14985","2487541","47","0","86","26"
"4144","14984","527164","18","0","70","38"
"4145","14984","542748","19","0","80","12"
"4146","14985","2498299","45","0","81","13"
"4147","14984","556860","18","0","53","17"
"4148","14984","527227","16","0","75","22"
"4149","14985","2512392","47","0","83","49"
"4150","14984","542991","19","0","50","9"
"4151","14984","527313","26","0","73","12"
"4152","14984","556863","19","0","90","15"
"4153","14985","2517864","40","0","73","16"
"4154","14984","527382","33","0","67","8"
"4155","14984","543124","18","0","85","24"
"4156","14984","556865","19","0","62","8"
"4157","14984","527400","15","0","63","11"
"4158","14984","543140","19","0","78","16"
"4159","14984","556871","18","0","78","16"
"4160","14984","527659","18","0","47","0"
"4161","14984","543165","17","0","80","16"
"4162","14984","556876","16","0","73","10"
"4163","14984","527886","19","0","90","22"
"4164","14984","556877","18","0","76","34"
"4165","14984","543180","15","0","65","25"
"4166","14984","543351","18","0","50","13"
"4167","14984","556878","19","0","73","24"
"4168","14984","543356","18","0","75","25"
"4169","14984","556882","19","0","63","11"
"4170","14984","543408","18","0","80","8"
"4171","14984","556883","16","0","72","10"
"4172","14984","543473","19","0","77","19"
"4173","14984","556887","16","0","58","10"
"4174","14984","556892","19","0","75","15"
"4175","14984","543533","18","0","25","10"
"4176","14984","556898","16","0","58","21"
"4177","14984","543630","19","0","65","17"
"4178","14984","556959","19","0","83","29"
"4179","14984","543719","8","0","80","14"
"4180","14984","556986","23","0","79","16"
"4181","14984","543853","18","0","83","20"
"4182","14984","556987","13","0","44","14"
"4183","14984","543926","23","0","60","6"
"4184","14984","556990","19","0","93","18"
"4185","14984","543970","13","0","73","24"
"4186","14984","556992","18","0","67","18"
"4187","14984","544017","19","0","60","0"
"4188","14984","556997","17","0","85","14"
"4189","14984","544186","19","0","83","24"
"4190","14984","556999","18","0","82","12"
"4191","14984","544351","25","0","38","5"
"4192","14984","557006","29","0","65","9"
"4193","14984","544444","16","0","78","24"
"4194","14984","557024","18","0","59","26"
"4195","14984","544455","17","0","59","18"
"4196","14984","557032","9","0","77","25"
